NLP0012I 
              Num      Status      Obj             It       time                 Location
NLP0014I             1      INFEAS 0.40003995      179 1.875715
NLP0014I             2      INFEAS 0.40003995      179 1.64275
Cbc0006I The LP relaxation is infeasible or too expensive

 	"Finished"

bonmin: Infeasible problem
solve_message = '\
bonmin: Infeasible problem'

:            _varname               _var          :=
154    'y[1,22,3]'                 0.10221
155    'y[1,23,1]'                 0.540454
156    'y[1,23,2]'                 0.357367
157    'y[1,23,3]'                 0.102179
158    'y[1,24,1]'                 0.540467
159    'y[1,24,2]'                 0.357436
160    'y[1,24,3]'                 0.102097
161    'y[1,25,1]'                 0.540502
162    'y[1,25,2]'                 0.357615
163    'y[1,25,3]'                 0.101883
164    'y[1,26,1]'                 0.5406
165    'y[1,26,2]'                 0.358072
166    'y[1,26,3]'                 0.101328
167    'y[1,27,1]'                 0.540913
168    'y[1,27,2]'                 0.359203
169    'y[1,27,3]'                 0.0998842
170    'y[1,28,1]'                 0.542234
171    'y[1,28,2]'                 0.361641
172    'y[1,28,3]'                 0.0961255
173    'y[1,29,1]'                 0.549882
174    'y[1,29,2]'                 0.363865
175    'y[1,29,3]'                 0.0862528
176    'y[1,30,1]'                 0.599895
177    'y[1,30,2]'                 0.339554
178    'y[1,30,3]'                 0.0605516
179    'y[2,1,1]'                  2.29274e-07
180    'y[2,1,2]'                  0.402757
181    'y[2,1,3]'                  0.597243
182    'y[2,2,1]'                  5.99398e-07
183    'y[2,2,2]'                  0.517989
184    'y[2,2,3]'                  0.482011
185    'y[2,3,1]'                  1.34144e-06
186    'y[2,3,2]'                  0.58629
187    'y[2,3,3]'                  0.413708
188    'y[2,4,1]'                  2.81834e-06
189    'y[2,4,2]'                  0.623699
190    'y[2,4,3]'                  0.376299
191    'y[2,5,1]'                  5.74534e-06
192    'y[2,5,2]'                  0.643303
193    'y[2,5,3]'                  0.356691
194    'y[2,6,1]'                  1.15396e-05
195    'y[2,6,2]'                  0.653338
196    'y[2,6,3]'                  0.34665
197    'y[2,7,1]'                  2.30069e-05
198    'y[2,7,2]'                  0.658409
199    'y[2,7,3]'                  0.341568
200    'y[2,8,1]'                  4.57005e-05
201    'y[2,8,2]'                  0.660947
202    'y[2,8,3]'                  0.339007
203    'y[2,9,1]'                  9.06088e-05
204    'y[2,9,2]'                  0.662196
205    'y[2,9,3]'                  0.337714
206    'y[2,10,1]'                 0.000179471
207    'y[2,10,2]'                 0.662773
208    'y[2,10,3]'                 0.337048
209    'y[2,11,1]'                 0.0002462
210    'y[2,11,2]'                 0.672601
211    'y[2,11,3]'                 0.327153
212    'y[2,12,1]'                 0.000804767
213    'y[2,12,2]'                 0.692928
214    'y[2,12,3]'                 0.306267
215    'y[2,13,1]'                 0.00530592
216    'y[2,13,2]'                 0.730449
217    'y[2,13,3]'                 0.264245
218    'y[2,14,1]'                 0.0383608
219    'y[2,14,2]'                 0.774902
220    'y[2,14,3]'                 0.186738
221    'y[2,15,1]'                 0.225882
222    'y[2,15,2]'                 0.704341
223    'y[2,15,3]'                 0.0697767
224    'y[2,16,1]'                 0.438133
225    'y[2,16,2]'                 0.53076
226    'y[2,16,3]'                 0.0311075
227    'y[2,17,1]'                 0.613187
228    'y[2,17,2]'                 0.368032
229    'y[2,17,3]'                 0.0187817
230    'y[2,18,1]'                 0.722899
231    'y[2,18,2]'                 0.262775
232    'y[2,18,3]'                 0.0143256
233    'y[2,19,1]'                 0.779976
234    'y[2,19,2]'                 0.207541
235    'y[2,19,3]'                 0.0124831
236    'y[2,20,1]'                 0.806758
237    'y[2,20,2]'                 0.18156
238    'y[2,20,3]'                 0.0116817
239    'y[2,21,1]'                 0.807824
240    'y[2,21,2]'                 0.183307
241    'y[2,21,3]'                 0.00886844
242    'y[2,22,1]'                 0.808688
243    'y[2,22,2]'                 0.18469
244    'y[2,22,3]'                 0.00662146
245    'y[2,23,1]'                 0.809399
246    'y[2,23,2]'                 0.185733
247    'y[2,23,3]'                 0.00486729
248    'y[2,24,1]'                 0.810049
249    'y[2,24,2]'                 0.186429
250    'y[2,24,3]'                 0.00352196
251    'y[2,25,1]'                 0.810823
252    'y[2,25,2]'                 0.186673
253    'y[2,25,3]'                 0.00250366
254    'y[2,26,1]'                 0.812163
255    'y[2,26,2]'                 0.186097
256    'y[2,26,3]'                 0.00173959
257    'y[2,27,1]'                 0.81518
258    'y[2,27,2]'                 0.183652
259    'y[2,27,3]'                 0.00116846
260    'y[2,28,1]'                 0.822661
261    'y[2,28,2]'                 0.176598
262    'y[2,28,3]'                 0.000740689
263    'y[2,29,1]'                 0.841105
264    'y[2,29,2]'                 0.158477
265    'y[2,29,3]'                 0.000418734
266    'y[2,30,1]'                 0.882567
267    'y[2,30,2]'                 0.117253
268    'y[2,30,3]'                 0.000180556
269    'L[1,1]'                    0
270    'L[1,2]'                  110.147
271    'L[1,3]'                  110.668
272    'L[1,4]'                  110.898
273    'L[1,5]'                  110.984
274    'L[1,6]'                  111.003
275    'L[1,7]'                  110.986
276    'L[1,8]'                  110.937
277    'L[1,9]'                  110.849
278    'L[1,10]'                 110.709
279    'L[1,11]'                 110.509
280    'L[1,12]'                 110.267
281    'L[1,13]'                 110.042
282    'L[1,14]'                 109.922
283    'L[1,15]'                 109.951
284    'L[1,16]'                  10.0967
285    'L[1,17]'                  10.0967
286    'L[1,18]'                  10.0967
287    'L[1,19]'                  10.0967
288    'L[1,20]'                  10.0968
289    'L[1,21]'                  10.0968
290    'L[1,22]'                  10.0968
291    'L[1,23]'                  10.097
292    'L[1,24]'                  10.0973
293    'L[1,25]'                  10.0982
294    'L[1,26]'                  10.1006
295    'L[1,27]'                  10.1068
296    'L[1,28]'                  10.1229
297    'L[1,29]'                  10.1655
298    'L[1,30]'                  10.2881
299    'L[2,1]'                    0
300    'L[2,2]'                   64.3382
301    'L[2,3]'                   64.545
302    'L[2,4]'                   64.6924
303    'L[2,5]'                   64.7814
304    'L[2,6]'                   64.8304
305    'L[2,7]'                   64.8561
306    'L[2,8]'                   64.8693
307    'L[2,9]'                   64.8758
308    'L[2,10]'                  64.879
309    'L[2,11]'                  14.8803
310    'L[2,12]'                  14.9071
311    'L[2,13]'                  14.9655
312    'L[2,14]'                  15.0859
313    'L[2,15]'                  15.3269
314    'L[2,16]'                  55.8522
315    'L[2,17]'                  56.3247
316    'L[2,18]'                  56.8165
317    'L[2,19]'                  57.2027
318    'L[2,20]'                  57.4334
319    'L[2,21]'                   9.85567
320    'L[2,22]'                   9.89564
321    'L[2,23]'                   9.92801
322    'L[2,24]'                   9.9537
323    'L[2,25]'                   9.97404
324    'L[2,26]'                   9.99084
325    'L[2,27]'                  10.0071
326    'L[2,28]'                  10.029
327    'L[2,29]'                  10.0715
328    'L[2,30]'                  10.173
329    'x[1,1,1]'                  0.000105184
330    'x[1,1,2]'                  0.460446
331    'x[1,1,3]'                  0.539448
332    'x[1,2,1]'                  0.000259645
333    'x[1,2,2]'                  0.569452
334    'x[1,2,3]'                  0.430288
335    'x[1,3,1]'                  0.000535401
336    'x[1,3,2]'                  0.620179
337    'x[1,3,3]'                  0.379285
338    'x[1,4,1]'                  0.00102235
339    'x[1,4,2]'                  0.640868
340    'x[1,4,3]'                  0.35811
341    'x[1,5,1]'                  0.00188407
342    'x[1,5,2]'                  0.648419
343    'x[1,5,3]'                  0.349697
344    'x[1,6,1]'                  0.00340993
345    'x[1,6,2]'                  0.650292
346    'x[1,6,3]'                  0.346298
347    'x[1,7,1]'                  0.00610342
348    'x[1,7,2]'                  0.64918
349    'x[1,7,3]'                  0.344717
350    'x[1,8,1]'                  0.0108218
351    'x[1,8,2]'                  0.645564
352    'x[1,8,3]'                  0.343614
353    'x[1,9,1]'                  0.0189702
354    'x[1,9,2]'                  0.638703
355    'x[1,9,3]'                  0.342327
356    'x[1,10,1]'                 0.0326962
357    'x[1,10,2]'                 0.626933
358    'x[1,10,3]'                 0.340371
359    'x[1,11,1]'                 0.0548767
360    'x[1,11,2]'                 0.607875
361    'x[1,11,3]'                 0.337248
362    'x[1,12,1]'                 0.0884231
363    'x[1,12,2]'                 0.579118
364    'x[1,12,3]'                 0.332459
365    'x[1,13,1]'                 0.134405
366    'x[1,13,2]'                 0.539867
367    'x[1,13,3]'                 0.325728
368    'x[1,14,1]'                 0.189581
369    'x[1,14,2]'                 0.493012
370    'x[1,14,3]'                 0.317406
371    'x[1,15,1]'                 0.24605
372    'x[1,15,2]'                 0.445324
373    'x[1,15,3]'                 0.308626
374    'x[1,16,1]'                 0.24605
375    'x[1,16,2]'                 0.445324
376    'x[1,16,3]'                 0.308626
377    'x[1,17,1]'                 0.246051
378    'x[1,17,2]'                 0.445324
379    'x[1,17,3]'                 0.308626
380    'x[1,18,1]'                 0.246051
381    'x[1,18,2]'                 0.445324
382    'x[1,18,3]'                 0.308625
383    'x[1,19,1]'                 0.246051
384    'x[1,19,2]'                 0.445326
385    'x[1,19,3]'                 0.308623
386    'x[1,20,1]'                 0.246052
387    'x[1,20,2]'                 0.445329
388    'x[1,20,3]'                 0.308619
389    'x[1,21,1]'                 0.246054
390    'x[1,21,2]'                 0.445338
391    'x[1,21,3]'                 0.308608
392    'x[1,22,1]'                 0.24606
393    'x[1,22,2]'                 0.445361
394    'x[1,22,3]'                 0.308579
395    'x[1,23,1]'                 0.246075
396    'x[1,23,2]'                 0.445421
397    'x[1,23,3]'                 0.308504
398    'x[1,24,1]'                 0.246116
399    'x[1,24,2]'                 0.445576
400    'x[1,24,3]'                 0.308309
401    'x[1,25,1]'                 0.24622
402    'x[1,25,2]'                 0.445978
403    'x[1,25,3]'                 0.307801
404    'x[1,26,1]'                 0.246497
405    'x[1,26,2]'                 0.447021
406    'x[1,26,3]'                 0.306481
407    'x[1,27,1]'                 0.247258
408    'x[1,27,2]'                 0.449689
409    'x[1,27,3]'                 0.303053
410    'x[1,28,1]'                 0.249582
411    'x[1,28,2]'                 0.456258
412    'x[1,28,3]'                 0.29416
413    'x[1,29,1]'                 0.258622
414    'x[1,29,2]'                 0.470279
415    'x[1,29,3]'                 0.271099
416    'x[1,30,1]'                 0.306824
417    'x[1,30,2]'                 0.482016
418    'x[1,30,3]'                 0.21116
419    'x[2,1,1]'                  5.23761e-08
420    'x[2,1,2]'                  0.231991
421    'x[2,1,3]'                  0.768009
422    'x[2,2,1]'                  1.46789e-07
423    'x[2,2,2]'                  0.323131
424    'x[2,2,3]'                  0.676869
425    'x[2,3,1]'                  3.44822e-07
426    'x[2,3,2]'                  0.385059
427    'x[2,3,3]'                  0.61494
428    'x[2,4,1]'                  7.43379e-07
429    'x[2,4,2]'                  0.42199
430    'x[2,4,3]'                  0.578009
431    'x[2,5,1]'                  1.53746e-06
432    'x[2,5,2]'                  0.4423
433    'x[2,5,3]'                  0.557698
434    'x[2,6,1]'                  3.11087e-06
435    'x[2,6,2]'                  0.45297
436    'x[2,6,3]'                  0.547027
437    'x[2,7,1]'                  6.22594e-06
438    'x[2,7,2]'                  0.458439
439    'x[2,7,3]'                  0.541555
440    'x[2,8,1]'                  1.2391e-05
441    'x[2,8,2]'                  0.461204
442    'x[2,8,3]'                  0.538783
443    'x[2,9,1]'                  2.45917e-05
444    'x[2,9,2]'                  0.462589
445    'x[2,9,3]'                  0.537387
446    'x[2,10,1]'                 4.87354e-05
447    'x[2,10,2]'                 0.463269
448    'x[2,10,3]'                 0.536682
449    'x[2,11,1]'                 6.73619e-05
450    'x[2,11,2]'                 0.474125
451    'x[2,11,3]'                 0.525808
452    'x[2,12,1]'                 0.00022382
453    'x[2,12,2]'                 0.497478
454    'x[2,12,3]'                 0.502298
455    'x[2,13,1]'                 0.00152895
456    'x[2,13,2]'                 0.545654
457    'x[2,13,3]'                 0.452817
458    'x[2,14,1]'                 0.0119917
459    'x[2,14,2]'                 0.634093
460    'x[2,14,3]'                 0.353915
461    'x[2,15,1]'                 0.0880748
462    'x[2,15,2]'                 0.738067
463    'x[2,15,3]'                 0.173858
464    'x[2,16,1]'                 0.20798
465    'x[2,16,2]'                 0.69312
466    'x[2,16,3]'                 0.0989005
467    'x[2,17,1]'                 0.345013
468    'x[2,17,2]'                 0.581269
469    'x[2,17,3]'                 0.0737178
470    'x[2,18,1]'                 0.459252
471    'x[2,18,2]'                 0.475386
472    'x[2,18,3]'                 0.0653621
473    'x[2,19,1]'                 0.531645
474    'x[2,19,2]'                 0.406205
475    'x[2,19,3]'                 0.0621495
476    'x[2,20,1]'                 0.569614
477    'x[2,20,2]'                 0.369629
478    'x[2,20,3]'                 0.0607564
479    'x[2,21,1]'                 0.576001
480    'x[2,21,2]'                 0.377309
481    'x[2,21,3]'                 0.0466904
482    'x[2,22,1]'                 0.581233
483    'x[2,22,2]'                 0.38356
484    'x[2,22,3]'                 0.035207
485    'x[2,23,1]'                 0.585445
486    'x[2,23,2]'                 0.388471
487    'x[2,23,3]'                 0.0260843
488    'x[2,24,1]'                 0.588876
489    'x[2,24,2]'                 0.392131
490    'x[2,24,3]'                 0.0189929
491    'x[2,25,1]'                 0.591929
492    'x[2,25,2]'                 0.394499
493    'x[2,25,3]'                 0.0135723
494    'x[2,26,1]'                 0.595394
495    'x[2,26,2]'                 0.395127
496    'x[2,26,3]'                 0.00947937
497    'x[2,27,1]'                 0.601102
498    'x[2,27,2]'                 0.392485
499    'x[2,27,3]'                 0.00641339
500    'x[2,28,1]'                 0.613604
501    'x[2,28,2]'                 0.382273
502    'x[2,28,3]'                 0.0041236
503    'x[2,29,1]'                 0.644221
504    'x[2,29,2]'                 0.35337
505    'x[2,29,3]'                 0.00240916
506    'x[2,30,1]'                 0.718833
507    'x[2,30,2]'                 0.280046
508    'x[2,30,3]'                 0.00112112
509    'CC[2]'                     0
510    'CC[3]'                     0
511    'CC[4]'                     0
512    'CC[5]'                     0
513    'CC[6]'                     0
514    'CC[7]'                     0
515    'CC[8]'                     0
516    'CC[9]'                     0
517    'CC[10]'                    0
518    'CC[11]'                    0
519    'CC[12]'                    0
520    'CC[13]'                    0
521    'CC[14]'                    0
522    'CC[15]'                    0
523    'CC[16]'                    0
524    'CC[17]'                    0
525    'CC[18]'                    0
526    'CC[19]'                    0
527    'CC[20]'                    0
528    'CC[21]'                    0
529    'CC[22]'                    0
530    'CC[23]'                    0
531    'CC[24]'                    0
532    'CC[25]'                    0
533    'CC[26]'                    0
534    'CC[27]'                    0
535    'CC[28]'                    0
536    'CC[29]'                    0
537    'CR[2]'                     0
538    'CR[3]'                     0
539    'CR[4]'                     0
540    'CR[5]'                     0
541    'CR[6]'                     0
542    'CR[7]'                     0
543    'CR[8]'                     0
544    'CR[9]'                     0
545    'CR[10]'                    0
546    'CR[11]'                    0
547    'CR[12]'                    0
548    'CR[13]'                    0
549    'CR[14]'                    0
550    'CR[15]'                    0
551    'CR[16]'                    0
552    'CR[17]'                    0
553    'CR[18]'                    0
554    'CR[19]'                    0
555    'CR[20]'                    0
556    'CR[21]'                    0
557    'CR[22]'                    0
558    'CR[23]'                    0
559    'CR[24]'                    0
560    'CR[25]'                    0
561    'CR[26]'                    0
562    'CR[27]'                    0
563    'CR[28]'                    0
564    'CR[29]'                    0
565    'PC[1]'                     0
566    'PC[2]'                    30
567    'PR[1]'                     0
568    'PR[2]'                    30
569    'PS[2]'                     0
570    'PS[3]'                     0
571    'PS[4]'                     0
572    'PS[5]'                     0
573    'PS[6]'                     0
574    'PS[7]'                     0
575    'PS[8]'                     0
576    'PS[9]'                     0
577    'PS[10]'                    0
578    'PS[11]'                    0
579    'PS[12]'                    0
580    'PS[13]'                    0
581    'PS[14]'                    0
582    'PS[15]'                    0
583    'PS[16]'                    0
584    'PS[17]'                    0
585    'PS[18]'                    0
586    'PS[19]'                    0
587    'PS[20]'                    0
588    'PS[21]'                    0
589    'PS[22]'                    0
590    'PS[23]'                    0
591    'PS[24]'                    0
592    'PS[25]'                    0
593    'PS[26]'                    0
594    'PS[27]'                    0
595    'PS[28]'                    0
596    'PS[29]'                    0
597    'T[1,1]'                  356.563
598    'T[1,2]'                  354.143
599    'T[1,3]'                  353.065
600    'T[1,4]'                  352.608
601    'T[1,5]'                  352.391
602    'T[1,6]'                  352.237
603    'T[1,7]'                  352.054
604    'T[1,8]'                  351.768
605    'T[1,9]'                  351.293
606    'T[1,10]'                 350.51
607    'T[1,11]'                 349.284
608    'T[1,12]'                 347.512
609    'T[1,13]'                 345.228
610    'T[1,14]'                 342.687
611    'T[1,15]'                 340.286
612    'T[1,16]'                 340.286
613    'T[1,17]'                 340.286
614    'T[1,18]'                 340.286
615    'T[1,19]'                 340.286
616    'T[1,20]'                 340.286
617    'T[1,21]'                 340.285
618    'T[1,22]'                 340.285
619    'T[1,23]'                 340.283
620    'T[1,24]'                 340.279
621    'T[1,25]'                 340.268
622    'T[1,26]'                 340.24
623    'T[1,27]'                 340.166
624    'T[1,28]'                 339.961
625    'T[1,29]'                 339.323
626    'T[1,30]'                 336.871
627    'T[2,1]'                  362.347
628    'T[2,2]'                  359.912
629    'T[2,3]'                  358.36
630    'T[2,4]'                  357.471
631    'T[2,5]'                  356.993
632    'T[2,6]'                  356.745
633    'T[2,7]'                  356.618
634    'T[2,8]'                  356.554
635    'T[2,9]'                  356.521
636    'T[2,10]'                 356.503
637    'T[2,11]'                 356.253
638    'T[2,12]'                 355.713
639    'T[2,13]'                 354.547
640    'T[2,14]'                 351.905
641    'T[2,15]'                 344.963
642    'T[2,16]'                 339.051
643    'T[2,17]'                 334.133
644    'T[2,18]'                 330.723
645    'T[2,19]'                 328.784
646    'T[2,20]'                 327.824
647    'T[2,21]'                 327.557
648    'T[2,22]'                 327.341
649    'T[2,23]'                 327.17
650    'T[2,24]'                 327.033
651    'T[2,25]'                 326.92
652    'T[2,26]'                 326.807
653    'T[2,27]'                 326.65
654    'T[2,28]'                 326.342
655    'T[2,29]'                 325.631
656    'T[2,30]'                 323.998
657    TF                        338.159
658    'QC[1]'                   573.104
659    'QC[2]'                   371.17
660    'QR[1]'                   618.973
661    'QR[2]'                   360.572
662    'H[1,1,1]'                  1.49395
663    'H[1,1,2]'                  1.85129
664    'H[1,1,3]'                  2.21635
665    'H[1,2,1]'                  1.42624
666    'H[1,2,2]'                  1.7688
667    'H[1,2,3]'                  2.11703
668    'H[1,3,1]'                  1.39627
669    'H[1,3,2]'                  1.73225
670    'H[1,3,3]'                  2.07304
671    'H[1,4,1]'                  1.38358
672    'H[1,4,2]'                  1.71677
673    'H[1,4,3]'                  2.05442
674    'H[1,5,1]'                  1.37755
675    'H[1,5,2]'                  1.70941
676    'H[1,5,3]'                  2.04557
677    'H[1,6,1]'                  1.37328
678    'H[1,6,2]'                  1.70421
679    'H[1,6,3]'                  2.0393
680    'H[1,7,1]'                  1.36821
681    'H[1,7,2]'                  1.69803
682    'H[1,7,3]'                  2.03187
683    'H[1,8,1]'                  1.36031
684    'H[1,8,2]'                  1.68838
685    'H[1,8,3]'                  2.02027
686    'H[1,9,1]'                  1.34717
687    'H[1,9,2]'                  1.67234
688    'H[1,9,3]'                  2.00097
689    'H[1,10,1]'                 1.32558
690    'H[1,10,2]'                 1.64599
691    'H[1,10,3]'                 1.96928
692    'H[1,11,1]'                 1.29186
693    'H[1,11,2]'                 1.6048
694    'H[1,11,3]'                 1.91975
695    'H[1,12,1]'                 1.24333
696    'H[1,12,2]'                 1.54546
697    'H[1,12,3]'                 1.84844
698    'H[1,13,1]'                 1.1812
699    'H[1,13,2]'                 1.46943
700    'H[1,13,3]'                 1.7571
701    'H[1,14,1]'                 1.11261
702    'H[1,14,2]'                 1.38539
703    'H[1,14,3]'                 1.65619
704    'H[1,15,1]'                 1.04833
705    'H[1,15,2]'                 1.3065
706    'H[1,15,3]'                 1.56154
707    'H[1,16,1]'                 1.04833
708    'H[1,16,2]'                 1.3065
709    'H[1,16,3]'                 1.56154
710    'H[1,17,1]'                 1.04833
711    'H[1,17,2]'                 1.3065
712    'H[1,17,3]'                 1.56154
713    'H[1,18,1]'                 1.04833
714    'H[1,18,2]'                 1.3065
715    'H[1,18,3]'                 1.56154
716    'H[1,19,1]'                 1.04833
717    'H[1,19,2]'                 1.3065
718    'H[1,19,3]'                 1.56154
719    'H[1,20,1]'                 1.04833
720    'H[1,20,2]'                 1.3065
721    'H[1,20,3]'                 1.56153
722    'H[1,21,1]'                 1.04832
723    'H[1,21,2]'                 1.30649
724    'H[1,21,3]'                 1.56152
725    'H[1,22,1]'                 1.0483
726    'H[1,22,2]'                 1.30647
727    'H[1,22,3]'                 1.5615
728    'H[1,23,1]'                 1.04826
729    'H[1,23,2]'                 1.30642
730    'H[1,23,3]'                 1.56144
731    'H[1,24,1]'                 1.04815
732    'H[1,24,2]'                 1.30629
733    'H[1,24,3]'                 1.56128
734    'H[1,25,1]'                 1.04787
735    'H[1,25,2]'                 1.30593
736    'H[1,25,3]'                 1.56085
737    'H[1,26,1]'                 1.04712
738    'H[1,26,2]'                 1.30502
739    'H[1,26,3]'                 1.55975
740    'H[1,27,1]'                 1.04514
741    'H[1,27,2]'                 1.30259
742    'H[1,27,3]'                 1.55684
743    'H[1,28,1]'                 1.03967
744    'H[1,28,2]'                 1.29587
745    'H[1,28,3]'                 1.54878
746    'H[1,29,1]'                 1.0227
747    'H[1,29,2]'                 1.27502
748    'H[1,29,3]'                 1.52377
749    'H[1,30,1]'                 0.957766
750    'H[1,30,2]'                 1.19518
751    'H[1,30,3]'                 1.42805
752    'H[2,1,1]'                  1.65777
753    'H[2,1,2]'                  2.05052
754    'H[2,1,3]'                  2.45648
755    'H[2,2,1]'                  1.58845
756    'H[2,2,2]'                  1.96628
757    'H[2,2,3]'                  2.3549
758    'H[2,3,1]'                  1.54454
759    'H[2,3,2]'                  1.91287
760    'H[2,3,3]'                  2.29053
761    'H[2,4,1]'                  1.51948
762    'H[2,4,2]'                  1.88237
763    'H[2,4,3]'                  2.25378
764    'H[2,5,1]'                  1.50603
765    'H[2,5,2]'                  1.86599
766    'H[2,5,3]'                  2.23406
767    'H[2,6,1]'                  1.49905
768    'H[2,6,2]'                  1.8575
769    'H[2,6,3]'                  2.22383
770    'H[2,7,1]'                  1.49549
771    'H[2,7,2]'                  1.85317
772    'H[2,7,3]'                  2.21861
773    'H[2,8,1]'                  1.49369
774    'H[2,8,2]'                  1.85097
775    'H[2,8,3]'                  2.21597
776    'H[2,9,1]'                  1.49277
